1.9584870338439941,-3.9311509132385254,0,0
4.572283744812012,-4.3560590744018555,0,0
8.513270378112793,-4.915349006652832,0,180
4.518021583557129,-4.973831653594971,0,180
4.544411659240723,-2.706088066101074,0,0
4.529335021972656,-1.0348443984985352,0,0
1.230344533920288,-0.02514362335205078,0,0
1.5903809070587158,-0.007096052169799805,0,0
5.1410322189331055,-0.0189211368560791,0,0
10.076295852661133,0.2595958709716797,0,180
5.92929744720459,-1.4568896293640137,0,180
4.544411659240723,-2.706088066101074,0,0
